"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Niger","NER","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","33289006.8090676","47147122.5853696","68848135.9628984","60518929.7532737","82169184.4823758","94378540.1914381","112969634.286124","95676923.5397106","91775237.7459307","103099466.611479","117639416.489902","108204855.160492","152229794.2765","224624663.285615","297302465.219832","325027641.359899","365532137.409212","378778429.394044","493782806.033434","777716026.9573","956401810.681202","785895661.710181","728308200.42099","485292358.803987","394102976.336099","473096840.825975","393993287.437494","562306361.35499","537903250.716304","507802706.073792","721723851.191928","601899492.710033","573119378.839843","335471013.56703","397330930.37577","466021728.207483","511065924.03828","449737471.246565","556418337.904893","474889438.688476","455579771.405312","478497377.695714","523795054.923455","680971775.135009","852298669.581256","1048787594.92754","1076878296.22324","1284232498.47475","1928301816.88336","2528836605.38224","2809990350.58568","3066192805.64916","2734144775.47235","2997572632.18253","3237513339.88612","2949969001.33552","2526711681.17112","2936664590.73753","3370139853.55114","3616976197.531","",
"Nigeria","NGA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","710187876.242475","728148397.032059","665719165.616688","699267534.649307","855867282.654347","940921181.576369","930981380.372393","905921881.562369","818423631.527369","1023659526.80946","1406831863.36273","1251415929.20354","1447830923.24805","2327475247.52475","3619771863.11787","6342372881.35593","8685913705.58376","8116201716.7382","8679837892.60385","9008810572.68722","12324265006.3857","15759426922.1602","10116817452.9089","4380360108.27763","2226400163.97237","2430039655.35086","2130169417.14669","3501733649.72564","2865442922.94523","3930284156.33883","5376543934.00607","6274750928.16116","6812037765.21106","3789068116.99779","3217518984.31523","6773530071.0631","8801910405","12422516649.0017","11540302687.5","7791764870.6222","9009124610.97787","15864368093.3334","16020476815.0462","23692877634.9921","15878147174.3122","21181013076.4361","30812594225.3386","49889888791.7392","50982563652.928","50869959017.2577","64169884762.2723","88882647550.136","59653564658.659","66940227587.1012","70778502339.2868","52753934758.4679","46552537401.9693","49508363953.9017","69721646471.4198","","",
"Nicaragua","NIC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","58580562.4761905","59056821.3333333","76678615.2380952","88585217.8095238","104301947.904762","183599995.714286","206999991.642857","230300000.714286","211499993.285714","203299990.714286","226700007.928571","235900006.142857","261099998.428571","413400019.928571","648014290","587499993.214286","588399980.785714","838299989.714286","669400010.785714","429821045.789474","947294737.157895","1022920012.5","642304368.652174","822800000.5","914599977.689655","585776761.523256","601139763.334437","529941122.872857","1533033310.82482","660512085.603002","467806451.612903","781711340.206186","954960000","840604575.163399","1002161964.28571","1157042257.63612","1362967812.68524","1693911484.84881","1746535063.92871","2136873488.56901","2103725752.56107","2072738556.06302","2050197915.78947","2207225622.3517","2557900747.0182","2987690324.08431","3790457978.33894","4451201994.74212","5295608587.69661","4399272351.82772","5246155719.12869","6530281881.70868","7131020482.70034","7223494102.60974","7329047070.56154","7412975844.55989","7298277488.55735","7587959096.06701","6724040667.8245","6256532726.27915","",
"Netherlands","NLD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","13576226089.5019","16526937298.3503","18708263721.8045","21515225212.8536","29272028377.7392","39830685384.0479","43065322411.9902","48274613852.3087","55544241806.5906","66348587492.361","83883252663.9569","96421798935.9344","82035809944.361","78613386811.9171","77071450544.3595","75043046771.978","78508861464.9682","93092824518.7984","113269369234.117","126372893633.627","131771039488.725","157951219653.879","163751442126.356","176485644110.276","163796402230.66","182797973120.232","228853966511.117","231301960784.314","224998870566.975","233071539657.854","243545706371.191","247736318407.96","244672035794.183","251412572934.312","304652370203.16","361013161162.155","391698793682.378","437005394555.263","522747057213.249","580802695180.899","474426229508.197","522480150301.45","605454673215.801","585308679363.476","610942561798.721","619016814986.189","575155376990.886","543169158828.266","605693248620.001","670325132173.333","652699537670.587","",
"Norway","NOR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","4753951476.29114","5441403648.01088","5935763941.59254","8516077560.78948","11547556726.8986","13770877575.6184","15932557500.2291","18008828778.0595","16572115292.9058","19618293477.617","23668407839.3262","22626709643.6972","22489308955.6864","20633737185.4613","20799362862.219","22739380263.3416","29094351359.7577","32011280148.423","33673776277.4283","34734303714.9685","39734971324.5044","38356908173.8111","39946254726.8485","37247853850.3827","39908042394.015","47346413688.597","50982511085.6151","52449458534.7923","54133941233.3833","50963688583.4445","49523392942.3527","49263987899.9522","53255467321.3257","61614784893.0821","73845982672.6798","84668374078.3857","95765050753.9021","119823088865.005","133926063829.787","107434759791.995","122151661381.497","141509646722.783","140292393639.88","148200000000","147862946310.5","123677751369.226","123482346858.862","130798428369.937","141679557331.694","141960454545.455","",
"Nepal","NPL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","102375639.847749","79406746.2921643","58537865.8616616","57919838.0828318","80592592.5925926","71901234.5679012","80592592.5925926","81086419.7530864","100827880.761767","128470910.992773","210631428.299734","205966849.859682","197919992","248201284.50063","295583341.666667","364500008.333333","446416683.333333","450515193.6798","521619390.380921","502021598.526897","523971554.705733","578787429.208724","618261968.817866","780457946.043981","785537991.304313","785782436.053935","909166930.630345","875325167.037862","1052504166.66667","1278518367.34694","1519145030.12048","1611500000","1854725583.02648","1645665859.56416","1495923473.14202","1781598378.45664","1996693877.55102","1724111681.8122","1807224670.05677","2143236207.27273","2396739962.5635","2832075349.08544","3275658804.75262","4172661317.23891","4455549991.21991","5825346141.46184","6227147634.61674","6331151559.43555","7218386962.54255","8151231412.73403","8879788077.71288","8322475417.92859","10670300614.3345","13471570566.1891","14173973922.8676","",
"Nauru","NRU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22901435.7438563","44365572.3158829","52588162.5077336","73868882.7331487","97310199.2105022","108994092.68658","95355947.0082982","89750358.2472283","98441981.2417642","93691889.5723072","",
"New Zealand","NZL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1628843879.49378","1716099249.85574","2047885269.8104","3054125504.38291","4590457804.74352","3862660944.20601","3980904130.9431","4286560679.37198","4799331103.67893","6256636281.67885","6947500482.53233","7557239197.40238","7420247632.92061","7191771819.13775","7450482215.07829","7759079283.88747","7997993240.38868","9643454038.99722","10034138486.3124","11255844232.704","11758799976.0951","10889038937.6547","11679604423.6495","12606603617.0566","15508272788.3265","17590993623.8045","18774802275.5654","17791716573.1577","15900310542.6601","17893507706.6791","17245422210.5125","17132931525.1967","19861008428.2123","24776474899.2305","30398655462.1849","34110399211.4342","33455677323.1308","39993385757.3308","43041400154.6356","32056967955.525","40992659830.9386","48544383578.4633","49626355944.3639","51933398298.9728","54564610236.9827","47710036785.8575","48315901219.9579","54161964367.1288","58136319343.1395","","",
"OECD members","OED","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","296650129823.667","329106856620.982","391662521859.654","531083181929.121","738897292946.143","757945498043.448","858436190003.809","975993455270.636","1133418196534.08","1449905953872.9","1734045847006.95","1687454139323.98","1589169443666.41","1566687759708.98","1682609498373.1","1728858283537.18","1981261230094.84","2353062218004.17","2696593760557.64","2933175576983.66","3400917187638.97","3446346538462.41","3671964058639.31","3521764047428.53","3939476316584.54","4650100735044.04","4880259056055.54","5001320029140.93","5115136898195.57","5398207890351.83","5962198580597.94","5771284087763.1","5952290752033.84","6863843182985.76","8191134469199.08","9184137227690.93","10337061031827","11734856664060","13094945763888.4","10234549092348.2","11827587642715.4","13840076514851.6","13650210803265.3","13875031119465.8","14232094727112.7","12819362482983.3","12692137057817.4","13830166872607.7","15064924350005.8","14873286271661","",
"Oman","OMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","24026512.013256","27837772.9781617","28557715.3827694","50395968.3225342","96727622.7141482","160500260.552371","266609637.867123","786045165.026057","1062826288.36132","1176896641.57499","1207295599.30515","1335263173.1326","1519976548.92878","2252461204.40069","2764910538.50608","3259988419.22409","3019687319.05038","3314996815.28662","3720323972.20614","2997381937.17277","2270480884.26528","2629388816.64499","","3224967490.24707","3940182054.61639","4426527958.38752","4754226267.88036","4494148244.47334","4907672301.69051","5464239271.78153","6111833550.06502","7003901170.3511","5901170351.10533","5053315994.79844","5706111833.55007","5622886866.05982","7094928478.54356","9625487646.29389","9654096228.86866","11784135240.5722","16829648894.6684","22644993498.0494","16764629388.8166","24166449934.9805","29235370611.1834","34397919375.8127","41830949284.7854","37856957087.1261","36777633289.987","31209362808.8427","34959687906.3719","35297789336.801","32736280884.2653","",
"Other small states","OSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31852728229.7499","33730945744.9735","43138400150.707","45725575422.9982","47030560976.2799","47593668996.8547","46138471782.556","48259272760.2586","48091312348.2048","51730552513.9836","61745711992.5158","74848156360.199","88947858438.1179","108969314205.469","135473732733.086","158913236309.615","132664710706.224","148592944158.054","187440126707.373","206322359807.061","214021356124.428","217076642130.941","192529809110.233","195395170458.481","207191836658.813","226640366558.766","225382037886.379","",
"Pakistan","PAK","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","495590088.198236","577278454.430911","620327593.448131","732255354.892902","801763964.720706","1007139857.20286","806173876.52247","1013229735.40529","932801343.973121","916841663.166737","1037799244.01512","1117807643.84712","814017565.007749","907783978.057316","1535555555.55556","2324848484.84849","2409494949.49495","2701111111.11111","3292929292.92929","4295858585.85859","5512929292.92929","6275656565.65657","6492985781.99052","6458110236.22047","6843425348.76818","7040171503.95778","6415065096.09423","6366035537.43082","7473483338.08032","8174692224.59385","8100453419.34278","8434856856.74946","9984100401.52539","11552179554.512","9883119861.97772","11777203672.1098","13567618581.1477","12967591818.8947","10900343051.9781","10684436233.8005","10862333897.0766","11361301958.09","11073075673.9201","13423663991.8047","14337311099.531","21422766419.1275","29577339842.2229","30135517579.188","39478276162.5351","33085901223.3386","34286260751.8489","40524442875.8579","45794092923.3504","46374225334.6554","45594469822.3761","46130526984.1145","45031995468.7861","53590181467.7709","63137969232.335","56532439052.4472","",
