"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"West Bank and Gaza","PSE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413500000","562100000","546000000","650300000","734400000","751600000","885000000","615900000","477800000","515100000","596800000","723300000","736300000","1066300000","1165000000","1133300000","1367300000","1799400000","1871100000","2071800000","2172300000","2338100000","2381000000","2692700000","2903500000","","",
"Pacific island small states","PSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","300204667948.497","336154742755.744","397015249261.619","529815225086.362","697973430046.861","753079839003.543","832891173009.555","945306849278.516","1131520070714.26","1386977159764.59","1636480830206.26","1638770190347.33","1560898752927.59","1549649759736.33","1649428482350.89","1694927839342.75","1975630951922.01","2328862889868.67","2683980514852.32","2891602616520.41","3347480552244.03","3498536789953.56","3764188989192.78","3707173691104.89","4136917752162.15","4899516256412.06","5068006297150.52","5198891839047.2","5194176701751.68","5326377045345.95","5730755990329.14","5539055214639.59","5748181417391.66","6606438357318.77","7883595714570","8665753668736.29","9750149398648.75","11215001070279.2","12444795198140.1","10080430502987.7","11597601239747","13489777289298.3","13443109638940.2","13839993726175.1","14186610028134.9","12758133424569.2","12652454369306.8","13736965013210.3","14877419089676","14579686546630.7","",
"French Polynesia","PYF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43125717.1722101","50636330.6953076","90636322.3465078","129108379.092131","116788057.729612","166187495.860263","155319954.322874","154358972.568765","190458327.364216","168811807.940836","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3309340686.81319","3608241785.71428","3961263818.68132","5454670329.67033","5240109890.10989","7440934065.93407","11949450549.4505","11556593406.5934","11684615384.6154","14519780219.7802","20363186813.1868","28982692307.6923","38244780219.7802","48048351648.3516","70732417582.4176","50009065934.0659","77975824175.8242","121837912087.912","142876098901.099","144510439560.44","140228846153.846","92291208791.2088","72397252747.2527","85204395604.3956","102560989010.989","92015384615.3846","",
"Romania","ROU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6522727272.72727","5103947368.42105","6981666666.66667","6067763157.89474","7488942598.18731","9594687653.71372","9772624067.46675","10031110491.0714","9596101847.67914","9585664905.75882","8042562992.30734","8929665187.02041","11061866585.993","13996536144.5783","19300916138.1254","24155609705.8723","30226593093.6276","43141451010.9503","56054468220.2549","45308070704.7519","53854746845.401","67931903168.6676","64042731099.7059","76137353886.8355","82174728293.3238","72968370072.6465","77632415254.2373","87790277606.4158","100484270347.067","100909412680.809","",
"Russian Federation","RUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110935029375.242","93864126141.833","68740740740.7407","286864406779.661","166221968543.886","109667054790.09","115848931221.619","102134384267.208","100138288677.615","84595569294.1783","84670999187.6523","114429434767.153","113116215289.681","121649122807.018","151697510751.987","203415480735.856","268957446507.615","333908278474.495","392044033024.769","520003701781.281","341583596930.095","445513189914.35","573991825010.295","594193217854.85","592497432241.002","558283087794.633","391365279621.646","330106672194.393","410722488464.729","509503240085.466","481286792703.479","",
"Rwanda","RWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","14800000","14000000","11600000","7600000","15600000","18000000","14045713.1428571","16773000","15049999","14489999","25299999","22766638.9522131","20411486.8899625","33721790.472105","37535558.2204488","52450624.3680732","92977882.1860733","106530355.41736","133872850.966444","233473705.94539","181144470.561989","138251014.510046","162572532.774554","171374038.310444","200513014.189952","184987470.949097","244728622.493889","160729968.059642","158571149.949573","147651245.804689","143182955.195743","139864281.479848","112984489.161452","102031319.98031","47498580","66627296.732083","83373731.5038133","144372284.265104","111106098.956147","113094523.328759","109644384.523123","141817491.471063","118119710.908581","156051743.218235","232361645.790364","294943231.055895","383005356.253092","599140697.132305","609899959.531768","631152212.821362","695039484.2736","895592501.497152","937907530.110528","1073961239.39898","1167119373.32747","1365280118.512","1359184453.76096","1762820485.83906","1839016033.62534","1925797791.20413","",
"South Asia","SAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2782967641.29117","2875049189.46154","3006326613.49808","3358033938.40463","3426715989.70865","3498722246.11536","3507822880.22206","3691633437.00317","3842479470.57345","3941418492.06858","4578606465.88598","4582706537.91873","4680075048.93473","5939368293.36288","7639211678.17374","8742870028.98718","10084920441.9421","11511094662.4929","12317864689.6265","14937508249.8242","17087953519.6819","17939157313.3119","17831526813.8112","19007799281.3818","19724302747.941","18757277525.761","20053063869.2336","23755733862.5872","27210167822.2092","30663619660.8247","33629163428.8596","36182582402.5697","40424733430.9106","43486054267.7156","49139174475.7631","59751252332.3838","62622141798.5358","67163696262.1822","70190300032.7321","75808934587.4677","86016147832.0637","86990420730.0541","99183208206.343","120490889545.705","159525514902.873","199326447813.644","243695013469.369","301901471937.355","342655363392.12","326912202533.843","435643288796.885","524420561645.691","524095703372.969","554364893671.001","556127942149.549","503977003166.284","526369317282.957","587513745522.477","636339104391.056","639194310907.018","",
"Saudi Arabia","SAU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","1998980666.66667","2161704511.11111","2731714666.66667","3878685923.15236","5951640127.38853","14903186208.385","28581089014.0845","34300631680.6914","38230222662.8895","42599358883.4359","39584362866.2196","61362175672.4589","104411278444.104","115769696969.697","77740796919.6663","49690593342.9812","41296821793.4166","31243235781.3363","23221442073.9941","26447263017.3565","27645126835.781","32174632843.7917","47445927903.8718","50652603471.2951","53610680907.8772","45678237650.2003","45960747663.5514","53521228304.4059","63501201602.1362","64989052069.4259","43493066666.6667","56061600000","82259466666.6667","72980533333.3333","77641333333.3333","98956800000","131920533333.333","187388647220.517","225506542056.075","249318478985.991","322853600000","202056266666.667","261831200000","376224266666.667","399419733333.333","387643939066.667","354541430160","218010394720","200860075466.667","239993341466.667","313841774640","285711976243.733","",
"Sudan","SDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","190333333.333333","189000000","225333333.333333","262000000","250333333.333333","239000000","246666666.666667","282000000","294333333.333333","336666666.666667","398333333.333333","415333333.333333","461666666.666667","530333333.333333","584000000","677000000","783333333.333333","816000000","607500000","899250000","789333333.333333","963500000","918000000","872230769.230769","820571428.571429","712800000","747500000","1113055555.55556","584476190.476191","816777777.777778","499000000","379500000","369020533.880903","375733207.784055","600118784.530387","687264417.283526","555550852.37206","624215840.57879","754007519.920319","831000039.59612","1959294026.13566","1502577773.4828","2069337700.80893","2616599317.9554","3810409600.24815","5086917942.61319","6832645406.4011","10045701106.0959","13138471581.6668","7977568937.35196","10577209838.5857","8291793796.08441","4864665076.95643","5103688110.47491","5292192581.16078","6078941666.77287","5088615985.76562","4398064359.49501","2672753490.3214","2387185846.10042","",
"Senegal","SEN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","168550127.890479","224220965.684579","220365435.075185","197692086.519765","207658218.390667","212163056.99744","231503660.367697","212961637.523445","258523833.071658","267008926.414366","304596799.688607","299524430.761045","428828227.402189","458246864.655466","774649346.001715","889748165.267914","899071071.59012","1097890900.04908","856134406.13251","1122831404.66591","1059910427.24646","1275602378.04088","1148751453.06901","1235618658.01664","1163901069.88843","1043715297.23294","1302687725.98907","1355918432.89338","1406835574.68216","1521545352.55434","1838986070.94326","1642175709.279","1698959248.45424","1456846737.88134","1558605413.64293","1906401737.03852","1730536159.15007","1615744070.35901","1763790642.72708","1827095461.72798","1654350828.25088","1773819370.19679","1927765449.25725","2311722942.6757","2759309509.56757","2978080165.03747","3036158353.35188","2871511233.40903","3497613806.71466","3116968874.36167","3218800216.57485","3792732561.96411","3967114126.29714","4209550908.7272","4311504862.81418","4030818402.27451","4105254827.15654","4604564108.18992","5347710355.54279","5374064530.10782","",
"Singapore","SGP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1147523846.85744","1089017378.8057","1141219129.75304","1295243695.2829","1091630733.04586","1201130275.70887","1351659479.94251","1415000653.33856","1791552332.41866","2193159545.27636","2420456030.31491","2704396968.50908","2904841511.78418","4373973333.33333","7804712297.55026","7724978456.23538","9457765782.48218","10772340942.205","12436295810.4452","17169305189.0941","24031178147.7053","28092845133.57","29812562124.2959","29675560747.6636","30900662565.0734","29160517556.6078","27644243443.4798","34308211628.5478","46864672364.6724","54623086861.459","64045069989.2324","76631490593.343","84308164518.1093","97965837356.1084","122469294225.481","159044094821.504","169137092198.582","169507139008.621","142984165869.981","152503834808.26","180957134570.766","164229725958.587","170349156707.249","197816209390.426","246120399952.668","287771208844.028","338933161306.564","385007166080.552","443359389356.138","370529804056.377","474820095342.868","567998330418.19","580494438665.28","600013186286.262","604367926761.897","549431990107.652","526075859572.928","583579115069.882","663143979833.926","645592728338.953","",
"Solomon Islands","SLB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","69064582.8545162","68170116.3628875","69388821.1736026","96333516.5266546","77120475.4186926","77289692.7935687","79718464.5335197","99447779.1116447","96284667.7132391","90912685.8589054","107448062.472374","128410914.927769","158766508.768077","170808774.381722","188114742.06524","194537909.376402","219591595.146493","170508347.869424","172092350.302805","104816365.029771","66123531.640773","68560336.6524419","87864213.4853915","116023354.309458","141024449.195872","165043695.380774","214943805.541035","269474180.100414","234921787.709497","336043276.086552","541987358.172039","635199994.561671","598000000","595075929.114748","520455557.38057","","","","","",
"Sierra Leone","SLE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","108122255.128728","103739958.504017","104299958.280017","94448134.3041423","78120031.2480125","112920045.168018","134760053.904022","131184001.810099","129248659.435402","141729814.220021","156290000.362378","170571070.173071","128140613.205852","136415176.624509","190441625.91687","220819890.819985","251666984.187464","256578379.777414","204093165.946797","110166389.968865","115540150.202195","127012171.181783","58414118.8168034","224167528.009238","303069450.083041","223145475.063949","225361107.664701","243739338.710562","214817781.337605","186687224.669604","269120504.516789","161860434.322034","164289127.837515","112226184.411615","94546559.2223075","92561800.2438754","115314755.508819","85492032.3238426","107153406.383992","192923463.520593","238584015.103839","290042436.853011","317931420.720122","336802821.452521","338717766.509754","331270804.719921","432978661.228543","478655062.615394","1251015326.47876","1408534692.48268","1542664519.09205","816852288.770686","915541736.271861","974210447.75792","713559228.928897","","",
"El Salvador","SLV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","231600000","229240000","250280000","255960000","243320000","281360000","292160000","367680000","432120000","540040000","622640000","827560000","1122680000","946719900","1280560000","1220920000","917000000","774247000","858652600","796567700","848385400","930400000","751724100","662448600","578784600","891100175.395367","904756600","937870800","1294122000","1529942400","1923081200","2026644400","2659875600","2667080400","2752938000","3161574400","3071774700","3231026200","3433269900","3555578400","3713680000","4150320000","4349400000","4809800000","4215800000","4971100000","5878600000","6110260000","6536780000","6677030000","6911040000","6884530000","7251410000","7517170000","7982940000","",
"San Marino","SMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2476172231.70798","2541293662.14114","2580002750.61004","","","",
"Somalia","SOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","22945943.7816225","30659933.9760264","26039938.0640248","34299919.0800324","36679918.1280328","41803776.0573437","38499782.4413054","37099777.4013356","42699730.3616178","48985714.2857143","37142857.1428571","43907626.181859","65615119.5541611","70524571.5195415","81652120.0953137","88594086.7355044","81000763.7807784","101014492.753623","145994475.138122","143504008.39895","200271074.389354","173525712.111604","201101592.528537","173400620.331603","115004196.817526","55477537.0786517","64782760.6451115","67562031.2165816","50072045.8179424","83929436.051234","89748800.1772087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869519774.011299","2447299813.78026","3472726350.15138","3643547872.55254","2082768083.00819","603908121.31229","2681201308.55116","3440309759.72968","5203770400.13615","6571204184.8945","7741608183.01461","9563351691.39395","11781287690.2153","14845675522.8943","11899419359.9938","13489123093.2124","16256082494.4705","15524118113.1093","19285832719.7744","19802613644.2046","17941275454.5939","19752651694.5413","22298810585.483","25691032002.9628","26705426908.9859","",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6023337890.48927","6432185133.50752","6774190428.8609","7311330518.70349","8008159407.00688","8400878917.18407","8970937525.79004","9281498461.0497","10197671004.7634","11001307855.054","12064137684.9781","12631436613.1282","15147384919.5235","20668010235.9256","32759369171.7057","32161898575.7117","35215930925.2283","43174010591.785","45350476762.6703","60931508001.8493","85916450139.6354","71712390095.1343","60758793696.7232","55628417232.1598","54331119660.1819","53287317930.3146","53989424405.0667","67780263135.0291","67674449543.0123","74732959841.2092","80298898841.5911","79216127322.7343","80294830219.7933","73564052285.3122","76815421230.9135","95501024041.4961","101555761387.063","107330328797.664","95663865552.7564","98517529123.9373","120473506453.722","111460034324.904","120876380563.385","147774094201.486","177891265163.025","222878494229.296","292681256779.845","329439981423.524","414625945634.821","311375057410.434","418080296124.397","522776657468.862","530432925102.905","473524105337.528","484134731056.569","351698214256.984","319872385177.599","377483113641.746","424314704285.868","","",
"South Sudan","SSD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9630874288.71993","7377203307.64568","8970707666.27619","9850171395.11542","5110494406.77966","1794877728.81356","5360319322.0339","4397355862.60474","","","","","",
"Sub-Saharan Africa","SSF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6069153520.63706","6481110599.83146","6825717307.95719","7366943074.56925","8069072288.90502","8464778962.04023","9039173637.26729","9352096808.41789","10275238083.2865","11084987678.5992","12155901766.6677","12727515770.337","15262601265.974","20825218403.5689","33008548475.4628","32406533307.6138","35483795703.1827","43457535127.0597","45673609728.5866","61276046976.1581","86202213285.0374","71984063566.5832","61082624239.0532","55985282846.1908","54698871887.169","53748650083.2822","54814332645.3727","68939622420.9555","69048337603.2126","76098094927.9828","82053798368.7297","81034775029.404","82265563091.9322","75556180416.2321","78932386503.1547","97961434621.5566","104603452686.007","110053497188.683","98628151204.6272","101535715763.515","123872455411.041","115237800500.681","124502005408.451","151752216674.426","182095483124.066","227479713697.085","297681090004.925","334965373740.878","420728377368.125","316661845391.633","424134890200.687","529838238406.132","537763129873.571","480603705311.419","491571513748.774","358412984114.131","326444515795.853","384461874935.966","431404092932.82","","",
"Small states","SST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46353757029.0616","56439103587.0439","60268079488.8308","63002693194.3982","59843804061.2609","67210770921.4365","78807536376.1756","75712807000.424","78500102442.1886","92755227661.4044","113679511111.123","137818598400.028","162147555223.623","195872922947.844","246489742118.755","187933007037.959","239088967931.011","327231409409.022","352369681138.689","359488160992.298","354172448844.351","268076247188.93","245106687600.642","276551826465.181","314715651388.956","295668056389.011","",
"Sao Tome and Principe","STP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385355541.78664","1589435336.97632","2010564663.02368","1710018214.93625","2295476069.06097","","","","","","","","","","",
"Slovak Republic","SVK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3035596114.77908","5934465323.27853","9799242075.30082","8665772194.89342","11155008779.2146","13934637908.4967","13765020278.834","14852919451.6823","13589532386.1729","14114444917.9629","15520010134.5126","17565070246.085","20013929041.9725","29182816027.088","39585649366.7743","45394964556.6472","57443155187.5549","72086157952.3679","80524297641.7167","60583638510.6974","69727530607.6197","84162728632.6801","85952964123.7718","92420771966.5236","92590193818.9975","81400844579.195","84017898919.7096","90870846654.8778","101815812376.705","98193249071.6391","",
"Slovenia","SVN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14747180084.7458","9892822608.69565","7386169811.32076","6955369100.5291","8058964279.06977","9701955721.79539","9921480878.18697","9875306272.509","10518606751.2983","10017114436.3876","10172240529.4877","10802787364.2646","12290189725.6858","15114768714.5667","18946986547.0852","21655505534.1375","25611438840.7979","32595880919.792","36838676285.3376","28842909280.3557","30955558524.5667","36188777060.276","33953235709.5434","35922181063.5595","38023086765.4602","33243498678.7445","34815476884.5755","40289153949.9401","45803769307.3633","45378220991.876","",
"Sweden","SWE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3310997354.29576","3497752265.29054","3718924258.72426","4032439320.91076","4573144651.28367","4928599649.01515","5255843904.10567","5621078612.80804","6093514012.09964","7011678685.05595","8362522751.87505","9215370627.59711","10790841739.4591","14835409337.577","19375137473.5325","21260077669.6691","22510340320.0257","23577357350.0536","26861948544.8711","34178609992.769","38589321236.0507","36094521151.7952","34439813962.3723","34711176559.5858","36779614896.395","37268758144.5624","45859726697.1756","55059451627.6576","61701442241.1542","64474150661.5583","73113160015.5437","71559304919.3882","73802924087.3656","64759616619.9861","76951399688.958","99234716050.075","105111989263.346","104930909376.678","108380482773.368","109934280596.437","113698565846.631","104038105933.721","110067473888.529","134823837849.202","164409367388.317","176558857769.868","200916212626.386","233886636681.068","254126018418.777","189692701664.533","221523364067.805","259899243504.959","248769750722.6","249565101475.469","251793490103.538","221067597699.186","220140602021.142","236613045812.244","253749019031.884","249546824547.166","",
"Eswatini","SWZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","16939661.2067759","18059638.8072239","21979560.4087918","32059358.8128237","34999300.0139997","46339073.2185356","56278874.4225116","55018899.6220076","60338793.2241355","68458630.8273834","78398432.0313594","92561521.2527964","98347860.0234161","156195965.417867","215452538.631347","210277214.334009","206301747.930083","198827046.918123","214351425.942962","259206462.342599","404340010.272214","429712460.063898","356879720.022103","345031864.285073","274452653.697553","204597597.732692","308884026.258206","478094302.554028","531955179.239059","586189842.528692","657911722.645229","685120414.297614","736802699.859748","777483857.147229","903787315.534527","1019656474.86973","951315562.998628","1053208550.34722","1059266139.68128","1006123414.35469","1238728118.96596","1141012626.17463","1160646199.96774","1840996073.86942","1981737785.6214","1804665324.7999","1837879805.06535","2118881695.85829","1744257989.15412","1775447608.48272","2062831284.48888","1678871396.89579","1793016565.16443","1863608072.41769","1939667087.45289","1749808133.93004","1681256770.90415","1915236534.2213","1907865145.11853","","",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","8673003.3506518","11089068.3242097","15164545.9186657","21890203.9465137","21153012.777189","17156023.2333964","15274073.0400694","20279885.7829013","25707951.2305223","27990001.4018034","18399843.5000997","22156074.1726406","31823883.7943134","34277207.2040793","56494406.8654088","48828767.511769","47962865.3429391","51147737.1417543","50570631.7496736","53235893.2358932","139524537.717057","113250303.404094","122321126.546436","145086382.779598","464069445.902902","521402304.737516","543132354.014598","627255559.464514","621180909.090909","719670181.818182","857524992.300306","936671039.083136","980668675.717971","915141837.926803","909788635.873979","1020732566.02859","1053115826.67621","1206117252.87576","1182012881.56336","1117028068.40971","1151761314.15358","1351236868.13549","1333887195.61725","1170390129.45963","",
"Syrian Arab Republic","SYR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","183179975.970817","166354556.617834","232483194.226885","233218642.819116","223808511.764615","250836078.301829","237017341.026695","248911546.597764","304528170.604959","384128076.558492","382808209.78169","459140870.58361","567251419.630939","730240855.933878","1269930698.15877","1493538004.58159","1523378473.31232","1429054704.73747","1407153910.38591","1941933093.65569","2433274526.37645","2481042398.7989","2317931317.52132","2382576880.88819","2222309622.74577","2063703244.44661","1530228810.91534","1817810205.67188","1813488338.78003","2439160454.67303","3488165259.69078","3168250000","3479921426.47904","3816418520.72509","3346540000","3537504990.01996","4388662674.6507","4702704280.15564","4640692307.69231","5129922480.62016","6839334310.23655","7464741325.57656","8216795445.30297","7305994716.52103","10048415841.5842","11655517241.3793","13167996089.9316","15613886331.5979","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","41987616.1525435","46459419.3049746","50177660.4283922","48137413.9582585","53846256.4861626","56286114.0825872","60213093.6165076","64603586.2411336","67829222.5162336","62287914.7748169","76302006.2900195","79858965.592122","85268097.455661","101796566.298977","120007833.181976","124525763.299884","139294049.598385","143615634.214981","182936219.148898","178553422.862544","175041293.642494","132421607.297518","54751112.1660855","136673323.981668","165602339.466559","123003840.704924","143026030.430362","179740702.656451","222673412.86407","197582396.449189","234367649.887532","224348650.812866","208710953.267158","194955465.87014","190020005.234106","317076043.918001","281984797.647318","286444689.408079","322640866.59283","281123360.420699","233937659.160846","250689315.772637","252228086.501321","674122157.197785","2252004979.13247","3188888001.18908","3531766075.3187","3844528416.3226","4419706425.76137","3251521899.72475","3930727091.03561","4732260047.66911","4757484164.62592","4347930831.08389","4762356368.19952","3285310490.30322","2655214530.54105","3387430128.68016","4067531256.38563","4157368098.56787","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5526147456.87827","4920874759.45974","4711332376.18567","5337450262.65357","5827219505.26284","6581270782.66945","7108464319.10403","6945524601.83613","7261571143.59451","7624689155.94624","8154484509.12356","9008406691.61432","11044360037.883","18048567753.5695","27263628790.1844","26129524485.6573","29325457230.4017","34900403935.6495","37678415325.1269","51462241339.9274","66296285098.7076","71497537817.6659","75884810810.5587","78953980245.9551","87015488789.2408","83481689158.195","81278831268.385","101379545592.096","124637771360.72","135104714594.87","157013548298.442","182283519105.748","214117454011.169","241861363947.476","306214236370.109","378077737288.491","426456982076.026","470530500387.798","437886999795.501","473320531625.26","574043664829.568","569503771971.788","646585544157.5","797381895367.63","1023787456719.91","1253968074605.34","1550904992703.73","1901783916793.05","2237036193263.83","1894795230686.42","2468786422606.4","2960069058866.72","3156132640700.81","3359204869774.47","3491286299305.97","3330079451553.59","3184881325035.29","3538895345053.58","3879046391211.84","3864436823081.69","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219480280495.712","173512386003.08","460750303369.784","300578400622.356","236049047925.308","255546697914.785","248546439672.782","259204243442.953","257772328449.937","240244683012.234","288304341976.944","296441128087.773","325142592106.729","406083280726.511","537206126834.971","664370847048.15","813333713411.336","1001564447554.54","1297794867060.94","942043206999.125","1146746752235.43","1448595413411.3","1489445443881.95","1521302789664.86","1501247441666.85","1185032462092.03","1113812234822.5","1311426479644.56","1527592152256.03","1521857866508.2","",
"Togo","TGO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37708626.3143105","49603527.4388292","46343063.3935462","36412064.2536581","58256753.9440519","59902254.9088818","84046497.7792106","87870816.7327843","101651405.470974","122866733.266503","126062944.663066","134158081.251033","131854604.813124","134617106.167549","369940092.985305","267965252.674944","292993680.699559","322394939.834264","527351593.731872","445904897.763086","580273710.287221","444924500.103963","412043218.28279","348233629.345048","367999845.293595","369048867.812395","466639453.442751","516742399.428223","601984527.353195","536694494.469266","545098033.23823","535853578.200321","455990718.261767","300774173.213553","300177570.002559","424723384.869109","487731055.704166","434321206.833869","471224952.953784","455092409.912569","419928303.793258","428890160.612301","514236826.391035","692499642.550081","750964252.615256","810928660.899114","831033136.791077","909564359.559227","1135689997.41629","1196576436.03806","1297652377.96798","1689772659.27156","1750943039.97424","2008533718.18888","1817014148.44905","1498688202.5508","1578380292.05259","1596123837.02797","1677425998.72355","1618311484.16739","",
"Thailand","THA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","445712828.938051","525965885.347415","519061302.681992","535813730.196832","674951923.076923","739759615.384615","929903846.153846","1024038461.53846","1030048076.92308","1075384615.38462","1064423076.92308","1179182692.30769","1487500000","2016289601.59285","2958365848.51117","2732920168.99501","3436992955.91688","3947627707.70732","4773875030.11885","6178099701.74691","7800882967.70917","8309884328.42661","8385615714.71428","8053095421.32426","9154250953.91592","9030262639.50307","11033541326.8236","14601715209.8527","20357556565.0216","25231110419.4226","29129233354.8299","35329430022.5734","41206885012.2637","47453553768.6219","56094870775.3479","70305436039.0444","71417410141.7765","72442713530.9891","65860554069.9333","71490174196.1247","81953041249.7071","76088350937.052","81447761993.1052","93686958534.0102","114062537292.653","129499031578.738","152293199936.645","181094466107.734","208095295272.459","181530283674.291","226787541383.021","262743566281.972","274121307076.836","282342608865.456","278596296775.227","271423628448.042","277248331274.578","304266112351.87","328570049086.666","324780530540.203","",
"Tajikistan","TJK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470211080.166022","579301313.910901","807699845.457302","799500169.204738","805619775.920327","645119752.768478","718209726.934884","746520252.372008","736447179.833066","766976592.742665","994316325.863984","1219659989.90069","1254251427.83803","1645949551.2976","1705737109.65868","1755618386.91812","1218528978.6854","842886503.767984","1072838488.56883","1318783375.8997","936778472.776122","835628645.495788","823936006.230631","899345304.184693","1125302642.19797","","","",
"Turkmenistan","TKM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250614832.8362","2148362351.53034","2692664771.71994","2175805362.67843","2084399936.41563","1774094536.52548","956099519.842156","774538217.273802","874285154.104086","1604432627.78235","1466666666.66667","1580037479.04133","1949084322.80137","2030569708.19824","2486842105.26316","3608775981.52425","4657598499.06191","11056875730.4246","9517543859.64912","10366666666.6667","17480701754.386","20688070175.4386","19535789473.6842","20360701754.386","12771714285.7143","8011714285.71429","8521428571.42857","9239000000","","",
